smiles;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BCUT2D_MWHI;BCUT2D_MWLOW;BCUT2D_CHGHI;BCUT2D_CHGLO;BCUT2D_LOGPHI;BCUT2D_LOGPLOW;BCUT2D_MRHI;BCUT2D_MRLOW;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea;Molecule_Type;HOMO_CV;LUMO_CV;HOMO_DFT;LUMO_DFT
Cc1csc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(-c6cc(C)cs6)s5)=C4C(=O)N3C)s2)c1;13.46646066;-0.123577675;13.46646066;0.123577675;0.292135632;520.726;500.566;520.0407619;170;0;0.260648636;-0.309142429;0.309142429;0.260648636;0.588235294;0.970588235;1.323529412;32.13870749;10.07391869;2.468652176;-2.179364605;2.48751272;-2.242345059;7.222075438;-0.122768273;1.472097579;1441.544732;23.72288568;18.96271909;22.22870541;16.3294076;10.69667008;14.08896886;8.479961673;12.46997744;6.057010527;10.72860627;4.420211837;8.605495346;-2.78;92929483.58;21.73326256;7.880598039;3.204137691;213.2654031;9.799819462;0;0;0;11.81435946;0;9.589074368;0;0;45.34714351;0;72.13270533;33.60393274;32.29458207;9.589074368;68.5555816;0;9.799819462;0;13.8474744;14.09534397;79.18573438;0;19.50858877;0;0;0;45.34714351;35.70952289;9.589074368;13.8474744;20.88119737;58.30453701;0;30.9026674;0;40.62;0;9.589074368;0;11.81435946;22.54028769;19.50858877;20.88119737;69.24230694;12.13273414;48.87306821;0;0;6.672014858;36.78142859;4.272228965;4.92655685;-0.24715535;12.55204086;0;4.174140768;3.535411118;0.153846154;34;0;4;0;2;2;0;4;4;6;0;8;4;0;0;0;6;6.94984;144.118;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.1;-3.4;-4.85;-2.79
COc1c(OC)c(-c2ccc(-c3cc4c(OC)c5sccc5c(OC)c4s3)s2)c2nonc2c1-c1cccs1;5.944324141;0.594829971;5.944324141;0.594829971;0.183026702;592.745;572.585;592.0255057;196;0;0.172023063;-0.494563221;0.494563221;0.172023063;0.58974359;1.256410256;1.923076923;32.13802815;10.02424703;2.283667326;-2.153589628;2.540849453;-1.968423553;7.27327506;0.315380577;1.428813651;1924.046005;26.67263315;21.18746396;24.45345028;19.17689635;11.77338524;15.16568403;8.502478498;12.50226457;6.60081556;10.83369912;4.994575822;9.013850932;-3.64;2001592138;24.40380278;9.525217516;3.572307832;238.2594196;18.94745182;22.5324251;11.49902367;0;0;0;0;4.629038937;0;45.34714351;6.066367068;51.4052874;30.2810372;48.96593298;23.57649075;76.55283321;0;10.31332651;0;0;28.43919017;47.15832795;0;53.63353909;18.94745182;0;22.99804733;45.34714351;38.75251668;0;0;0;51.78736689;0;61.84118146;0;75.84;0;0;0;0;22.5324251;62.30680369;0;73.78633368;17.51279691;39.95885756;23.57649075;30.97593225;6.586158876;4.186179089;14.74813401;2.865331004;2.948132831;12.46811786;0;0;6.722014084;0.142857143;39;0;7;0;0;0;2;5;7;11;0;11;7;0;0;0;7;8.8106;160.84;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.27;-3.16;-5.15;-2.87
CC1(C)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21;4.488299398;0.104799107;4.488299398;0.104799107;0.438271079;340.498;328.402;340.0162614;108;0;0.112924445;-0.172920199;0.172920199;0.112924445;1;1.909090909;2.818181818;32.14125714;9.836923977;2.380379873;-2.183763579;2.556501532;-2.130455277;7.234992849;0.66325792;1.78386253;1019.572075;14.89697675;12.08327368;14.53276342;10.65983317;7.103812336;9.530258472;6.07937914;8.576141747;4.50168824;7.291211443;3.284012673;6.408413301;-1.56;288678.4828;12.93215822;4.249563092;1.535341421;139.958817;0;11.03340144;0;0;0;0;0;0;8.747079963;22.67357176;25.98020854;34.70606696;25.60988354;11.72818735;0;45.43516054;0;8.747079963;0;19.26246487;0;46.8388011;0;20.19489307;0;0;0;34.4017591;8.747079963;5.414990469;0;24.97437738;35.71189811;0;31.22829451;0;25.78;0;0;0;5.414990469;0;11.03340144;43.0499834;0;28.73993882;52.24008541;0;8.850064917;5.034412675;4.180967262;2.208155602;6.254518101;0;10.90468547;0;4.65052931;0;0.176470588;22;0;2;1;0;1;1;3;4;5;0;5;1;0;0;0;5;5.7876;96.169;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;polymer;-5.15;-3.56;-5.21;-2.69
COc1c2cc(-c3ccc(-c4sc(-c5cccs5)c5c4C(=O)N(C)C5=O)s3)sc2c(OC)c2ccsc12;13.10368117;-0.235730396;13.10368117;0.230237001;0.19210716;579.771;562.635;578.976113;184;0;0.262327913;-0.494563221;0.494563221;0.262327913;0.675675676;1.378378378;2.081081081;32.1404288;10.09930645;2.403635643;-2.082508378;2.526662368;-2.243640396;7.298967746;0.069328009;1.389410868;1811.422963;25.42155629;19.74025036;23.82273327;18.01157035;11.19720218;15.40599754;8.404176964;13.42458376;6.470115877;12.2177408;4.77765618;10.24573111;-3.02;631653197.9;23.12272944;8.503588923;3.230863271;231.2966789;9.473725908;11.49902367;0;0;11.81435946;0;14.4889841;0;0;56.68392939;6.066367068;41.09196088;37.32870919;44.50063229;19.06280028;88.67057711;0;4.899909731;0;0;21.26726707;58.28523094;0;40.76190683;9.473725908;0;11.49902367;56.68392939;37.98153625;0;0;20.71597735;47.15832795;0;49.43517142;0;55.84;0;9.589074368;0;11.81435946;11.12690298;60.93419509;16.23669561;66.61441058;17.51279691;29.64553104;9.473725908;13.797756;8.055469099;33.22237728;6.130661038;1.051408721;1.26346218;12.34225926;0;0;4.969939756;0.111111111;37;0;5;0;1;1;1;5;6;9;0;10;5;0;0;0;7;8.5445;156.675;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;polymer;-5.49;-3.7;-5.29;-2.69
CC1(C)c2cc3c(cc2-c2sccc21)C(C)(C)c1cc(-c2ccc(-c4nnc(-c5cccs5)nn4)s2)sc1-3;4.372063815;-0.034458033;4.372063815;0.034458033;0.214312987;566.802;544.626;566.0727307;186;0;0.213082982;-0.143495887;0.213082982;0.143495887;0.526315789;1.184210526;1.894736842;32.138041;9.79029959;2.427133031;-2.238402876;2.592112391;-2.163632218;7.250088561;0.652903884;1.175567637;1867.594703;25.81082583;21.19535024;24.46133656;18.31966635;12.46066126;15.85296005;10.89863716;14.89842323;8.027301553;12.28612079;5.909380814;10.00328099;-3.04;1128891161;22.90001823;7.757960821;3.055998243;236.2718167;0;0;0;11.648809;0;0;0;0;0;65.74187074;33.76131587;86.60540397;30.33856971;9.754294387;0;45.34714351;0;20.39472723;0;38.52492974;0;81.54486806;0;52.03859514;0;0;0;45.34714351;20.39472723;10.82998094;0;49.94875477;59.29106209;0;52.03859514;0;51.56;0;0;0;10.82998094;11.648809;9.754294387;52.88929772;22.67357176;40.18636866;89.86794121;0;0;7.068074975;7.32963898;21.61000798;8.63142257;1.141117723;17.91471087;0;9.471693565;0;0.2;38;0;4;2;0;2;1;5;6;8;0;8;3;0;0;0;8;9.1262;160.566;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.22;-2.97;-5.13;-2.69
C[Si]1(C)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21;4.499637267;-1.505256165;4.499637267;1.004052947;0.47567999;356.573;344.477;355.9931879;108;0;0.115639387;-0.172920199;0.172920199;0.115639387;1;1.909090909;2.818181818;32.14125863;10.13470523;2.398262394;-2.153675773;2.415686627;-2.478786219;7.293403074;1.638431239;1.78386253;1025.058944;14.89697675;12.08327368;15.53276342;10.65983317;7.103812336;12.53025847;6.07937914;12.90349202;4.50168824;11.15796379;3.284012673;10.84615152;-1.343116883;288678.4828;13.12857985;4.350665382;1.580909447;140.9748621;0;19.10727374;0;0;0;0;0;0;8.747079963;22.67357176;31.29312391;27.8862482;20.19489307;11.72818735;0;63.88248413;0;8.747079963;0;13.09402271;0;35.71189811;0;20.19489307;10.37345129;0;0;34.4017591;16.82095226;0;0;0;35.71189811;13.09402271;31.22829451;0;25.78;8.073872301;0;0;0;0;11.03340144;31.92308042;10.37345129;28.73993882;51.48663371;0;8.870083341;5.112537675;4.339146274;5.445077318;3.274289467;0;11.06359278;0;4.928307088;-1.505256165;0.125;22;0;2;0;1;1;1;3;4;5;0;6;1;0;0;0;5;4.2843;100.791;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;polymer;-5.33;-3.6;-5.26;-2.69
Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(-c6ccc(C)s6)c6sccc6c(-c6ccc(C)s6)c5s4)s3)c3nsnc23)c1;4.801978639;0.998735063;4.801978639;0.998735063;0.177847895;709.071;684.879;707.9984458;220;0;0.113598935;-0.172222167;0.172222167;0.113598935;0.533333333;1.222222222;1.866666667;32.14331872;9.996380682;2.238006558;-2.091828143;2.533626338;-1.815759374;7.282765039;1.545037968;1.248670969;2463.283136;30.39624779;24.68036845;30.39584452;21.92385663;14.44979316;20.20538185;11.32065853;18.35665311;8.182091029;15.36308385;6.141856385;13.21564873;-3.02;44106465606;28.22239324;10.77186922;4.550219943;288.425655;0;11.03340144;0;0;0;0;0;0;8.747079963;68.02071527;12.13273414;98.11291387;81.44327178;11.72818735;0;110.9545923;0;8.747079963;0;27.6949488;0;92.3049936;0;51.51668913;0;0;0;79.74890261;8.747079963;0;27.6949488;20.88119737;71.42379623;0;82.72237883;0;25.78;0;0;0;0;0;11.03340144;104.2983621;11.33678588;56.68392939;99.11874502;8.747079963;12.32843785;12.57071693;10.56217281;7.196628459;9.7007402;0;22.99454569;0;8.813424724;0;0.111111111;45;0;2;0;0;0;2;7;9;9;0;9;5;0;0;0;9;13.93538;205.817;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;polymer;-5.14;-3.22;-5.02;-2.85
Cc1ccc(C2(c3ccc(C)cc3)c3cc4c(cc3-c3sccc32)C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c3ccc(-c5cccs5)s3)sc2-4)cc1;2.616909066;-0.486032699;2.616909066;0.440795275;0.15736594;791.144;752.84;790.1856352;270;0;0.072199186;-0.143469627;0.143469627;0.072199186;0.339285714;0.803571429;1.285714286;32.13893426;9.655052977;2.522379711;-2.352800343;2.649750664;-2.295142929;7.26747438;0.759153129;1.248793309;2819.787493;37.76020882;31.64410016;34.91008648;27.34941412;19.20170289;22.59400168;15.56552518;19.56531125;12.21146209;16.67416855;9.503394253;13.65534109;-5.1;1.59837E+13;34.17309299;12.70780991;4.799156529;344.6276002;0;0;0;0;0;0;0;0;0;45.34714351;125.3820461;136.5541587;29.26288316;10.82998094;0;45.34714351;0;0;0;38.52492974;0;223.1143531;0;40.38978615;0;0;0;45.34714351;0;10.82998094;27.6949488;66.7614179;156.3529352;0;40.38978615;0;0;10.82998094;0;0;0;0;0;107.151204;0;45.34714351;184.047884;0;0;7.578986567;8.073620615;4.479468599;17.67585062;0;56.58413426;0;8.774606001;0;0.115384615;56;0;0;2;0;2;5;4;9;4;0;4;6;0;0;0;11;15.22648;242.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.18;-3.07;-4.85;-2.06
COc1c2c(c(OC)c3sccc13)=CC(c1sc(-c3sc(-c4nc(C)c(-c5cc(C)cs5)s4)nc3C)cc1C)=S=2;5.906566907;0.927310408;5.906566907;0.927310408;0.171082948;636.936;612.744;636.016204;202;0;0.152586262;-0.494563221;0.494563221;0.152586262;0.75;1.45;2.1;32.14087033;10.1238386;2.220150824;-2.069082277;2.441494204;-2.0882523;7.923320127;0.406843417;1.29906798;2131.442741;27.70601334;22.62451513;27.52349462;19.35490694;12.52455245;17.54984439;9.561545657;15.49143188;6.803103079;14.13275191;4.976060626;11.81009827;-2.6;2185344173;26.30842872;10.04125774;4.155781654;254.9642872;9.473725908;11.49902367;10.01524739;0;0;0;0;9.967957042;0;67.62398293;0;73.85709864;30.10088309;44.57177814;9.473725908;88.65071449;0;9.967957042;0;27.6949488;14.21959508;66.07989565;0;41.02285984;14.69237588;0;11.49902367;67.62398293;29.05211944;0;32.20506156;27.39190617;28.95922675;0;45.68600041;0;44.24;0;0;0;0;0;52.71703392;40.37720627;70.50679213;11.33678588;62.73019565;19.44168295;14.06696146;8.783805295;17.37749486;8.492637062;4.677895385;1.854620816;6.660424808;2.264136194;8.539814562;5.28220956;0.2;40;0;4;0;1;1;1;5;6;9;0;10;6;0;0;0;7;9.18807;178.351;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;polymer;-5.48;-2.92;-5.02;-2.52
CN1c2ccccc2Sc2cc(C=Cc3ccsc3-c3cccs3)ccc21;2.29178973;1.233667328;2.29178973;1.233667328;0.342119775;403.597;386.461;403.0523125;132;0;0.055015113;-0.34277621;0.34277621;0.055015113;0.777777778;1.666666667;2.555555556;32.16667596;10.11158177;2.195573105;-2.290563046;2.47137847;-2.138546607;7.993805839;1.110750852;1.457163239;1122.253193;18.2169677;14.75486224;17.20435198;13.29282634;8.735746305;11.31154851;6.371667103;9.31925433;4.687734619;7.77982221;3.306461828;6.285621367;-2.27;4079696.69;16.87129195;7.040440625;3.140741271;171.1657481;4.899909731;0;0;0;0;0;0;0;0;22.67357176;48.17939344;58.28523094;21.71578613;16.25191974;0;57.96226947;0;0;0;9.790966951;11.94758171;82.55069921;0;9.754294387;4.899909731;11.37477255;0;34.43545671;7.047671983;0;0;11.12690298;81.21476318;0;21.9063346;0;3.24;0;0;0;0;0;0;42.04693687;22.67357176;11.76188495;95.52341815;0;0;5.455806277;7.585486817;4.306467464;5.065241635;0;21.81864028;4.457285998;0;2.144404865;0.043478261;27;0;1;0;1;1;2;2;4;4;0;4;3;0;0;0;5;7.8795;121.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;polymer;-4.99;-2.99;-4.96;-1.76
CN1C(=O)C2=C(c3ccc(C=Cc4ccc(C(F)(F)F)cc4)s3)N(C)C(=O)C2=C1c1ccc(C=Cc2ccc(C(F)(F)F)cc2)s1;13.54512867;-4.412085647;13.54512867;0.292005135;0.192365163;668.684;646.508;668.1026893;234;0;0.415910214;-0.309142437;0.415910214;0.309142437;0.52173913;0.869565217;1.195652174;32.13474757;10.07367075;2.468715876;-2.179063919;2.47320832;-2.2423699;7.14156621;-0.137964041;1.268721464;1830.687177;32.96552637;24.0328115;25.66580466;21.71838382;13.68296149;15.31595465;10.48578466;12.7164948;7.507900775;9.622326614;5.166631661;7.162330619;-4.68;17290715705;31.30864399;11.59585108;5.853169329;267.0584514;9.799819462;0;0;0;11.81435946;12.35259703;9.589074368;0;26.34249029;22.67357176;36.41750849;71.80987974;23.84963835;43.42148506;35.93156465;70.18609027;0;9.799819462;0;12.35259703;14.09534397;125.7050086;0;0;0;26.34249029;0;22.67357176;35.70952289;21.9416714;0;41.76239474;83.94261388;0;35.69815905;0;40.62;23.47950002;35.93156465;0;11.81435946;43.42148506;34.01976266;56.73885949;50.53215853;12.13273414;0;0;77.20154668;2.683522802;32.91312888;0;1.256915314;-0.660753732;16.8280234;-1.926691829;0;3.204308483;0.117647059;46;0;4;0;2;2;2;2;4;4;0;12;6;0;0;0;6;9.2544;168.762;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;2;0;0;0;0;0;6;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;molecule;-5.13;-3.46;-5.13;-3.23
Cc1ccsc1C1=NC2SC(c3sc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)cc3C)=NC2S1;5.128886397;-1.541853433;5.128886397;0.209294286;0.246350175;556.926;536.766;555.9720012;166;0;0.134534585;-0.259087545;0.259087545;0.134534585;0.696969697;1.333333333;2.060606061;32.17135226;10.23570575;2.410729365;-2.152403358;2.47726533;-2.478738046;8.19897408;0.898190406;1.181571936;1496.43418;22.48239871;18.46271909;24.36169857;15.89701662;10.77146439;18.92306879;9.082706908;19.55745627;6.559101539;17.80801996;4.717087362;16.69313871;-0.943116883;72242002.31;21.34865879;7.526212771;3.16249873;218.4840345;0;28.9090519;0;0;0;0;9.984809465;0;0;45.34714351;42.68415967;64.30705542;19.50858877;9.754294387;0;97.40567098;0;0;9.984809465;37.68924273;0;55.90679119;0;19.50858877;10.37345129;0;0;68.87091341;28.9090519;0;13.8474744;20.88119737;45.01040328;13.09402271;19.50858877;0;24.72;8.073872301;0;0;10.74774563;0;0;50.47722012;21.71023717;57.53412753;61.96709092;9.984809465;0;11.29008478;18.6788871;10.44630598;2.661414242;0;9.420548273;0;9.405724167;-1.541853433;0.25;33;0;2;0;3;3;0;4;4;8;0;9;3;0;0;0;7;7.35864;157.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;polymer;-5.18;-3.16;-5.23;-2.25
COc1c2cc(-c3cc(C=Cc4sc(-c5ccc(-c6cc(C)cs6)c6nsnc56)cc4C)cs3)sc2c(OC)c2ccsc12;5.880128362;0.926775238;5.880128362;0.926775238;0.16757712;684.98;660.788;684.016204;218;0;0.145115346;-0.494563221;0.494563221;0.145115346;0.659090909;1.409090909;2.159090909;32.14261533;10.05039872;2.204161132;-2.082507296;2.504294761;-1.876882677;7.261167825;0.418540481;1.098512931;2302.916866;29.94865403;24.08861674;28.98759623;21.51670299;13.75320966;18.75545799;10.4293125;15.83231392;7.63007849;13.66672009;5.534152137;11.22793723;-3.38;24518958204;28.11836598;11.20537824;4.632658158;277.9955692;9.473725908;22.5324251;0;0;0;0;0;0;8.747079963;56.68392939;18.20875424;83.08587264;46.28508738;35.34762226;9.473725908;111.7698466;0;8.747079963;0;13.8474744;14.21959508;80.17225946;0;42.13451542;9.473725908;0;11.49902367;68.41211673;22.96667505;0;13.8474744;21.56750167;58.60475779;0;73.99322167;0;44.24;0;0;0;0;0;53.83161635;52.80427779;70.90352447;0;88.97781239;13.84726589;23.40931663;10.06408398;6.15721934;8.71723191;7.999028612;1.853550476;15.53169644;4.453369331;4.312306158;3.50219713;0.117647059;44;0;4;0;0;0;2;6;8;10;0;10;7;0;0;0;8;12.11064;196.068;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;polymer;-5.56;-3.63;-5.04;-2.85
CC1(C)c2ccsc2-c2sc(-c3ccc(-c4nc5sc(-c6cccs6)nc5s4)s3)cc21;4.911156561;0.102298376;4.911156561;0.102298376;0.236953092;510.781;496.669;509.9481244;152;0;0.155467829;-0.222434418;0.222434418;0.155467829;0.64516129;1.419354839;2.193548387;32.14217855;9.838688473;2.380672834;-2.182842011;2.562012707;-2.130156479;7.323990231;0.663268161;1.244184018;1535.515882;20.74191173;16.46271909;21.36169857;15.07564941;9.722457305;14.74774925;7.931389097;13.88621678;5.717645177;12.44834278;4.105853793;10.63556044;-1.68;34911789.01;18.84990102;6.663913433;2.759331147;202.7119152;0;10.01524739;9.660792839;0;0;0;0;9.967957042;0;45.34714351;42.58741322;52.21886387;24.92357924;9.754294387;0;77.68150811;0;9.967957042;0;19.26246487;0;58.28523094;0;39.27813056;0;0;0;68.02071527;9.967957042;5.414990469;0;24.97437738;47.15832795;0;48.9389234;0;25.78;0;0;0;5.414990469;0;19.67604023;40.38978615;34.01035763;34.01035763;61.00580235;9.967957042;0;10.76872283;19.88039049;6.472556416;3.05953065;0;13.37341027;0;4.695389332;0;0.130434783;31;0;2;1;0;1;0;6;6;8;0;8;3;0;0;0;7;9.3061;140.672;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;polymer;-5.06;-3.46;-4.99;-2.52
